AverageTemperature,City,year,month,day
14.461,2,1839,02,01
14.689,2,1839,03,01
20.177,2,1839,04,01
21.09,2,1839,05,01
21.893,2,1839,06,01
20.896,2,1839,07,01
19.907,2,1839,08,01
18.852,2,1839,09,01
17.182,2,1839,10,01
13.452,2,1839,11,01
11.154,2,1839,12,01
14.043,2,1840,01,01
14.176,2,1840,02,01
16.11,2,1840,03,01
19.334,2,1840,04,01
20.89,2,1840,05,01
21.966,2,1840,06,01
21.138,2,1840,07,01
19.441,2,1840,08,01
18.635,2,1840,09,01
16.507,2,1840,10,01
13.9,2,1840,11,01
12.805,2,1840,12,01
11.825,2,1841,01,01
14.347,2,1841,02,01
15.424,2,1841,03,01
18.98,2,1841,04,01
21.503,2,1841,05,01
21.646,2,1841,06,01
21.372,2,1841,07,01
19.839,2,1841,08,01
18.601,2,1841,09,01
17.562,2,1841,10,01
14.903,2,1841,11,01
13.476,2,1841,12,01
13.459,2,1842,01,01
14.543,2,1842,02,01
18.402,2,1842,03,01
19.813,2,1842,04,01
21.616,2,1842,05,01
21.49,2,1842,06,01
19.986,2,1842,07,01
19.398,2,1842,08,01
18.53,2,1842,09,01
17.168,2,1842,10,01
14.723,2,1842,11,01
13.867,2,1842,12,01
14.251,2,1843,01,01
15.367,2,1843,02,01
16.503,2,1843,03,01
19.973,2,1843,04,01
21.283,2,1843,05,01
21.346,2,1843,06,01
20.182,2,1843,07,01
19.295,2,1843,08,01
19.044,2,1843,09,01
17.085,2,1843,10,01
16.02,2,1843,11,01
14.379,2,1843,12,01
13.822,2,1844,01,01
14.819,2,1844,02,01
16.297,2,1844,03,01
19.191,2,1844,04,01
21.078,2,1844,05,01
21.293,2,1844,06,01
20.506,2,1844,07,01
19.295,2,1844,08,01
18.352,2,1844,09,01
17.628,2,1844,10,01
14.562,2,1844,11,01
11.902,2,1844,12,01
13.928,2,1845,01,01
13.824,2,1845,02,01
16.106,2,1845,03,01
19.359,2,1845,04,01
21.13,2,1845,05,01
21.48,2,1845,06,01
20.517,2,1845,07,01
19.642,2,1845,08,01
18.76,2,1845,09,01
16.445,2,1845,10,01
14.75,2,1845,11,01
11.52,2,1845,12,01
14.218,2,1846,01,01
14.479,2,1846,02,01
17.992,2,1846,03,01
18.441,2,1846,04,01
21.543,2,1846,05,01
22.453,2,1846,06,01
21.27,2,1846,07,01
19.603,2,1846,08,01
19.344,2,1846,09,01
17.137,2,1846,10,01
15.578,2,1846,11,01
14.782,2,1846,12,01
13.018,2,1847,01,01
14.867,2,1847,02,01
15.351,2,1847,03,01
19.661,2,1847,04,01
21.053,2,1847,05,01
21.789,2,1847,06,01
20.664,2,1847,07,01
19.645,2,1847,08,01
19.08,2,1847,09,01
17.581,2,1847,10,01
15.379,2,1847,11,01
12.313,2,1847,12,01
21.242,2,1848,06,01
20.938,2,1848,07,01
19.7,2,1848,08,01
18.475,2,1848,09,01
17.879,2,1848,10,01
14.349,2,1848,11,01
12.759,2,1848,12,01
14.393,2,1849,01,01
14.523,2,1849,02,01
17.826,2,1849,03,01
19.248,2,1849,04,01
20.862,2,1849,05,01
22.283,2,1849,06,01
21.258,2,1849,07,01
20.689,2,1849,08,01
19.591,2,1849,09,01
16.882,2,1849,10,01
15.792,2,1849,11,01
13.022,2,1849,12,01
14.817,2,1850,01,01
15.501,2,1850,02,01
17.213,2,1850,03,01
18.924,2,1850,04,01
19.783,2,1850,05,01
21.549,2,1850,06,01
21.025,2,1850,07,01
21.017,2,1850,08,01
20.055,2,1850,09,01
18.19,2,1850,10,01
14.995,2,1850,11,01
11.264,2,1850,12,01
13.389,2,1851,01,01
13.69,2,1851,02,01
16.357,2,1851,03,01
19.48,2,1851,04,01
22.355,2,1851,05,01
22.656,2,1851,06,01
20.492,2,1851,07,01
20.605,2,1851,08,01
19.281,2,1851,09,01
17.907,2,1851,10,01
14.075,2,1851,11,01
13.114,2,1851,12,01
11.313,2,1852,01,01
16.33,2,1852,02,01
16.648,2,1852,03,01
19.539,2,1852,04,01
22.269,2,1852,05,01
21.775,2,1852,06,01
20.795,2,1852,07,01
20.35,2,1852,08,01
19.462,2,1852,09,01
17.347,2,1852,10,01
14.94,2,1852,11,01
14.439,2,1852,12,01
12.014,2,1853,01,01
12.877,2,1853,02,01
15.412,2,1853,03,01
19.418,2,1853,04,01
21.99,2,1853,05,01
21.467,2,1853,06,01
21.446,2,1853,07,01
19.647,2,1853,08,01
19.104,2,1853,09,01
17.17,2,1853,10,01
15.761,2,1853,11,01
13.413,2,1853,12,01
12.314,2,1854,01,01
13.694,2,1854,02,01
17.729,2,1854,03,01
19.111,2,1854,04,01
21.556,2,1854,05,01
21.569,2,1854,06,01
19.949,2,1854,07,01
19.323,2,1854,08,01
18.903,2,1854,09,01
18.53,2,1854,10,01
14.85,2,1854,11,01
11.752,2,1854,12,01
13.551,2,1855,01,01
13.454,2,1855,02,01
15.315,2,1855,03,01
19.615,2,1855,04,01
23.088,2,1855,05,01
21.864,2,1855,06,01
19.605,2,1855,07,01
19.048,2,1855,08,01
18.266,2,1855,09,01
16.443,2,1855,10,01
14.978,2,1855,11,01
12.952,2,1855,12,01
10.335,2,1856,01,01
13.084,2,1856,02,01
15.773,2,1856,03,01
20.01,2,1856,04,01
21.522,2,1856,05,01
23.162,2,1856,06,01
20.878,2,1856,07,01
21.327,2,1856,08,01
18.33,2,1856,09,01
16.534,2,1856,10,01
13.483,2,1856,11,01
12.052,2,1856,12,01
12.281,2,1857,01,01
15.659,2,1857,02,01
16.075,2,1857,03,01
17.142,2,1857,04,01
20.997,2,1857,05,01
22.454,2,1857,06,01
20.996,2,1857,07,01
20.684,2,1857,08,01
18.742,2,1857,09,01
17.218,2,1857,10,01
15.504,2,1857,11,01
13.019,2,1857,12,01
13.701,2,1858,01,01
13.433,2,1858,02,01
16.799,2,1858,03,01
20.284,2,1858,04,01
22.795,2,1858,05,01
21.953,2,1858,06,01
21.156,2,1858,07,01
19.975,2,1858,08,01
19.147,2,1858,09,01
19.419,2,1858,10,01
13.921,2,1858,11,01
12.479,2,1858,12,01
12.983,2,1859,01,01
16.172,2,1859,02,01
17.615,2,1859,03,01
20.058,2,1859,04,01
23.246,2,1859,05,01
23.1,2,1859,06,01
20.597,2,1859,07,01
20.716,2,1859,08,01
18.89,2,1859,09,01
17.527,2,1859,10,01
15.904,2,1859,11,01
11.303,2,1859,12,01
12.579,2,1860,01,01
13.337,2,1860,02,01
15.756,2,1860,03,01
19.44,2,1860,04,01
22.163,2,1860,05,01
23.115,2,1860,06,01
21.174,2,1860,07,01
19.657,2,1860,08,01
19.022,2,1860,09,01
17.783,2,1860,10,01
15.001,2,1860,11,01
12.332,2,1860,12,01
12.056,2,1861,01,01
13.197,2,1861,02,01
16.432,2,1861,03,01
19.727,2,1861,04,01
21.97,2,1861,05,01
23.341,2,1861,06,01
21.766,2,1861,07,01
20.349,2,1861,08,01
19.832,2,1861,09,01
17.644,2,1861,10,01
16.875,2,1861,11,01
14.455,2,1861,12,01
14.192,2,1862,01,01
13.868,2,1862,02,01
16.489,2,1862,03,01
19.665,2,1862,04,01
22.155,2,1862,05,01
22.616,2,1862,06,01
21.527,2,1862,07,01
20.581,2,1862,08,01
19.439,2,1862,09,01
17.414,2,1862,10,01
15.335,2,1862,11,01
12.455,2,1862,12,01
12.966,2,1863,01,01
14.638,2,1863,02,01
18.08,2,1863,03,01
20.255,2,1863,04,01
21.248,2,1863,05,01
22.298,2,1863,06,01
20.83,2,1863,07,01
20.101,2,1863,08,01
20.035,2,1863,09,01
17.783,2,1863,10,01
15.003,2,1863,11,01
12.12,2,1863,12,01
12.115,2,1864,01,01
14.17,2,1864,02,01
15.893,2,1864,03,01
19.262,2,1864,04,01
21.636,2,1864,05,01
22.776,2,1864,06,01
20.775,2,1864,07,01
20.276,2,1864,08,01
20.325,2,1864,09,01
17.243,2,1864,10,01
14.935,2,1864,11,01
13.772,2,1864,12,01
13.458,2,1865,01,01
14.392,2,1865,02,01
16.43,2,1865,03,01
19.208,2,1865,04,01
21.98,2,1865,05,01
22.554,2,1865,06,01
20.83,2,1865,07,01
20.546,2,1865,08,01
19.516,2,1865,09,01
17.529,2,1865,10,01
15.594,2,1865,11,01
13.619,2,1865,12,01
14.181,2,1866,01,01
14.205,2,1866,02,01
17.504,2,1866,03,01
19.787,2,1866,04,01
21.687,2,1866,05,01
21.779,2,1866,06,01
20.896,2,1866,07,01
20.649,2,1866,08,01
19.98,2,1866,09,01
17.621,2,1866,10,01
15.204,2,1866,11,01
13.549,2,1866,12,01
14.015,2,1867,01,01
15.094,2,1867,02,01
17.673,2,1867,03,01
20.199,2,1867,04,01
22.24,2,1867,05,01
22.99,2,1867,06,01
21.194,2,1867,07,01
20.814,2,1867,08,01
20.805,2,1867,09,01
18.692,2,1867,10,01
16.157,2,1867,11,01
15.968,2,1867,12,01
13.906,2,1868,01,01
14.484,2,1868,02,01
17.428,2,1868,03,01
19.808,2,1868,04,01
21.699,2,1868,05,01
22.925,2,1868,06,01
20.447,2,1868,07,01
20.213,2,1868,08,01
19.981,2,1868,09,01
18.309,2,1868,10,01
14.331,2,1868,11,01
12.522,2,1868,12,01
13.079,2,1869,01,01
15.18,2,1869,02,01
17.477,2,1869,03,01
19.885,2,1869,04,01
21.786,2,1869,05,01
21.714,2,1869,06,01
20.999,2,1869,07,01
20.165,2,1869,08,01
20.128,2,1869,09,01
17.596,2,1869,10,01
17.005,2,1869,11,01
11.719,2,1869,12,01
13.49,2,1870,01,01
14.642,2,1870,02,01
17.471,2,1870,03,01
19.579,2,1870,04,01
22.411,2,1870,05,01
22.449,2,1870,06,01
20.778,2,1870,07,01
20.095,2,1870,08,01
20.625,2,1870,09,01
18.087,2,1870,10,01
15.264,2,1870,11,01
11.185,2,1870,12,01
12.39,2,1871,01,01
14.768,2,1871,02,01
17.092,2,1871,03,01
19.912,2,1871,04,01
21.695,2,1871,05,01
21.957,2,1871,06,01
20.992,2,1871,07,01
21.277,2,1871,08,01
20.156,2,1871,09,01
17.562,2,1871,10,01
15.42,2,1871,11,01
13.318,2,1871,12,01
11.632,2,1872,01,01
14.593,2,1872,02,01
16.647,2,1872,03,01
20.039,2,1872,04,01
23.017,2,1872,05,01
22.49,2,1872,06,01
21.251,2,1872,07,01
20.26,2,1872,08,01
20.353,2,1872,09,01
17.575,2,1872,10,01
13.873,2,1872,11,01
12.613,2,1872,12,01
11.776,2,1873,01,01
16.105,2,1873,02,01
17.333,2,1873,03,01
18.517,2,1873,04,01
22.528,2,1873,05,01
21.729,2,1873,06,01
20.532,2,1873,07,01
19.782,2,1873,08,01
19.5,2,1873,09,01
18.063,2,1873,10,01
14.154,2,1873,11,01
14.569,2,1873,12,01
13.185,2,1874,01,01
15.365,2,1874,02,01
17.615,2,1874,03,01
17.878,2,1874,04,01
21.176,2,1874,05,01
21.813,2,1874,06,01
20.257,2,1874,07,01
21.162,2,1874,08,01
19.239,2,1874,09,01
17.731,2,1874,10,01
16.317,2,1874,11,01
13.966,2,1874,12,01
11.957,2,1875,01,01
14.317,2,1875,02,01
17.034,2,1875,03,01
18.588,2,1875,04,01
21.927,2,1875,05,01
22.378,2,1875,06,01
20.651,2,1875,07,01
20.22,2,1875,08,01
18.593,2,1875,09,01
17.446,2,1875,10,01
15.84,2,1875,11,01
13.655,2,1875,12,01
14.577,2,1876,01,01
14.537,2,1876,02,01
16.527,2,1876,03,01
19.425,2,1876,04,01
21.533,2,1876,05,01
21.946,2,1876,06,01
20.757,2,1876,07,01
20.575,2,1876,08,01
19.35,2,1876,09,01
17.655,2,1876,10,01
14.602,2,1876,11,01
11.169,2,1876,12,01
12.502,2,1877,01,01
13.81,2,1877,02,01
16.441,2,1877,03,01
18.941,2,1877,04,01
21.573,2,1877,05,01
22.14,2,1877,06,01
21.049,2,1877,07,01
20.987,2,1877,08,01
20.323,2,1877,09,01
19.231,2,1877,10,01
15.056,2,1877,11,01
13.854,2,1877,12,01
12.953,2,1878,01,01
14.532,2,1878,02,01
16.815,2,1878,03,01
20.524,2,1878,04,01
22.721,2,1878,05,01
23.271,2,1878,06,01
21.216,2,1878,07,01
20.159,2,1878,08,01
19.515,2,1878,09,01
18.45,2,1878,10,01
15.995,2,1878,11,01
12.632,2,1878,12,01
13.6,2,1879,01,01
14.169,2,1879,02,01
17.472,2,1879,03,01
19.657,2,1879,04,01
22.723,2,1879,05,01
21.936,2,1879,06,01
21.397,2,1879,07,01
19.494,2,1879,08,01
18.9,2,1879,09,01
17.288,2,1879,10,01
15.578,2,1879,11,01
14.163,2,1879,12,01
12.892,2,1880,01,01
13.132,2,1880,02,01
16.45,2,1880,03,01
19.234,2,1880,04,01
22.136,2,1880,05,01
22.173,2,1880,06,01
20.495,2,1880,07,01
19.495,2,1880,08,01
19.153,2,1880,09,01
17.137,2,1880,10,01
15.34,2,1880,11,01
13.564,2,1880,12,01
11.776,2,1881,01,01
14.369,2,1881,02,01
17.045,2,1881,03,01
20.0,2,1881,04,01
22.015,2,1881,05,01
22.763,2,1881,06,01
21.103,2,1881,07,01
20.062,2,1881,08,01
19.316,2,1881,09,01
18.246,2,1881,10,01
15.176,2,1881,11,01
13.187,2,1881,12,01
12.911,2,1882,01,01
14.385,2,1882,02,01
17.116,2,1882,03,01
19.668,2,1882,04,01
21.404,2,1882,05,01
21.982,2,1882,06,01
20.697,2,1882,07,01
19.212,2,1882,08,01
19.187,2,1882,09,01
18.133,2,1882,10,01
14.85,2,1882,11,01
12.584,2,1882,12,01
11.989,2,1883,01,01
13.322,2,1883,02,01
16.053,2,1883,03,01
19.26,2,1883,04,01
21.215,2,1883,05,01
21.836,2,1883,06,01
20.484,2,1883,07,01
19.91,2,1883,08,01
19.287,2,1883,09,01
18.256,2,1883,10,01
15.395,2,1883,11,01
13.617,2,1883,12,01
12.325,2,1884,01,01
14.86,2,1884,02,01
17.247,2,1884,03,01
19.139,2,1884,04,01
20.563,2,1884,05,01
22.377,2,1884,06,01
21.174,2,1884,07,01
19.62,2,1884,08,01
19.792,2,1884,09,01
17.5,2,1884,10,01
15.011,2,1884,11,01
13.586,2,1884,12,01
12.817,2,1885,01,01
14.414,2,1885,02,01
17.264,2,1885,03,01
19.828,2,1885,04,01
21.515,2,1885,05,01
22.517,2,1885,06,01
20.624,2,1885,07,01
19.93,2,1885,08,01
19.505,2,1885,09,01
17.428,2,1885,10,01
15.588,2,1885,11,01
13.885,2,1885,12,01
12.513,2,1886,01,01
14.318,2,1886,02,01
17.114,2,1886,03,01
19.368,2,1886,04,01
22.475,2,1886,05,01
22.162,2,1886,06,01
21.066,2,1886,07,01
20.323,2,1886,08,01
19.16,2,1886,09,01
17.744,2,1886,10,01
13.786,2,1886,11,01
11.798,2,1886,12,01
11.643,2,1887,01,01
14.346,2,1887,02,01
16.583,2,1887,03,01
18.795,2,1887,04,01
21.261,2,1887,05,01
21.608,2,1887,06,01
20.264,2,1887,07,01
19.938,2,1887,08,01
19.244,2,1887,09,01
16.96,2,1887,10,01
14.837,2,1887,11,01
11.465,2,1887,12,01
12.326,2,1888,01,01
14.221,2,1888,02,01
15.813,2,1888,03,01
19.276,2,1888,04,01
21.279,2,1888,05,01
21.299,2,1888,06,01
20.524,2,1888,07,01
19.926,2,1888,08,01
18.581,2,1888,09,01
18.537,2,1888,10,01
14.346,2,1888,11,01
13.482,2,1888,12,01
12.93,2,1889,01,01
14.919,2,1889,02,01
15.857,2,1889,03,01
19.745,2,1889,04,01
22.131,2,1889,05,01
22.797,2,1889,06,01
20.819,2,1889,07,01
20.023,2,1889,08,01
18.802,2,1889,09,01
17.381,2,1889,10,01
14.982,2,1889,11,01
14.019,2,1889,12,01
13.752,2,1890,01,01
14.49,2,1890,02,01
16.026,2,1890,03,01
19.37,2,1890,04,01
22.169,2,1890,05,01
21.168,2,1890,06,01
20.202,2,1890,07,01
19.559,2,1890,08,01
19.102,2,1890,09,01
17.764,2,1890,10,01
15.004,2,1890,11,01
13.278,2,1890,12,01
12.849,2,1891,01,01
14.511,2,1891,02,01
16.029,2,1891,03,01
18.46,2,1891,04,01
20.803,2,1891,05,01
21.224,2,1891,06,01
20.732,2,1891,07,01
19.801,2,1891,08,01
19.598,2,1891,09,01
17.102,2,1891,10,01
15.492,2,1891,11,01
12.839,2,1891,12,01
12.281,2,1892,01,01
15.28,2,1892,02,01
15.983,2,1892,03,01
19.855,2,1892,04,01
22.249,2,1892,05,01
22.438,2,1892,06,01
20.973,2,1892,07,01
19.596,2,1892,08,01
19.362,2,1892,09,01
17.706,2,1892,10,01
15.545,2,1892,11,01
12.759,2,1892,12,01
11.855,2,1893,01,01
14.74,2,1893,02,01
15.946,2,1893,03,01
20.549,2,1893,04,01
21.513,2,1893,05,01
21.203,2,1893,06,01
19.751,2,1893,07,01
19.861,2,1893,08,01
19.888,2,1893,09,01
17.422,2,1893,10,01
14.834,2,1893,11,01
12.663,2,1893,12,01
13.013,2,1894,01,01
13.756,2,1894,02,01
15.729,2,1894,03,01
19.563,2,1894,04,01
22.078,2,1894,05,01
22.449,2,1894,06,01
20.453,2,1894,07,01
19.851,2,1894,08,01
19.725,2,1894,09,01
18.195,2,1894,10,01
15.264,2,1894,11,01
13.981,2,1894,12,01
13.184,2,1895,01,01
13.331,2,1895,02,01
16.722,2,1895,03,01
19.921,2,1895,04,01
21.571,2,1895,05,01
21.826,2,1895,06,01
20.51,2,1895,07,01
20.416,2,1895,08,01
20.007,2,1895,09,01
17.542,2,1895,10,01
15.979,2,1895,11,01
12.957,2,1895,12,01
13.462,2,1896,01,01
13.857,2,1896,02,01
17.29,2,1896,03,01
20.319,2,1896,04,01
22.965,2,1896,05,01
22.923,2,1896,06,01
21.452,2,1896,07,01
20.564,2,1896,08,01
20.001,2,1896,09,01
18.308,2,1896,10,01
16.164,2,1896,11,01
13.114,2,1896,12,01
13.282,2,1897,01,01
15.087,2,1897,02,01
17.701,2,1897,03,01
20.025,2,1897,04,01
21.783,2,1897,05,01
21.924,2,1897,06,01
20.42,2,1897,07,01
20.196,2,1897,08,01
19.03,2,1897,09,01
18.667,2,1897,10,01
16.121,2,1897,11,01
13.148,2,1897,12,01
13.153,2,1898,01,01
13.824,2,1898,02,01
16.947,2,1898,03,01
19.087,2,1898,04,01
21.816,2,1898,05,01
21.283,2,1898,06,01
19.805,2,1898,07,01
19.384,2,1898,08,01
19.426,2,1898,09,01
17.549,2,1898,10,01
15.608,2,1898,11,01
12.397,2,1898,12,01
12.0,2,1899,01,01
12.503,2,1899,02,01
16.779,2,1899,03,01
19.226,2,1899,04,01
22.241,2,1899,05,01
20.828,2,1899,06,01
20.594,2,1899,07,01
20.255,2,1899,08,01
19.351,2,1899,09,01
18.041,2,1899,10,01
15.373,2,1899,11,01
13.276,2,1899,12,01
13.692,2,1900,01,01
14.415,2,1900,02,01
16.626,2,1900,03,01
18.809,2,1900,04,01
21.391,2,1900,05,01
22.806,2,1900,06,01
20.345,2,1900,07,01
19.93,2,1900,08,01
19.963,2,1900,09,01
18.694,2,1900,10,01
15.867,2,1900,11,01
13.101,2,1900,12,01
13.649,2,1901,01,01
14.005,2,1901,02,01
16.474,2,1901,03,01
18.892,2,1901,04,01
21.706,2,1901,05,01
22.342,2,1901,06,01
20.622,2,1901,07,01
20.343,2,1901,08,01
19.829,2,1901,09,01
18.078,2,1901,10,01
15.537,2,1901,11,01
12.462,2,1901,12,01
13.07,2,1902,01,01
13.957,2,1902,02,01
16.33,2,1902,03,01
20.237,2,1902,04,01
22.317,2,1902,05,01
22.856,2,1902,06,01
20.044,2,1902,07,01
20.558,2,1902,08,01
19.894,2,1902,09,01
18.114,2,1902,10,01
16.298,2,1902,11,01
13.421,2,1902,12,01
12.172,2,1903,01,01
14.244,2,1903,02,01
16.404,2,1903,03,01
19.841,2,1903,04,01
21.258,2,1903,05,01
20.988,2,1903,06,01
20.43,2,1903,07,01
19.354,2,1903,08,01
19.223,2,1903,09,01
17.338,2,1903,10,01
15.471,2,1903,11,01
13.285,2,1903,12,01
12.718,2,1904,01,01
14.278,2,1904,02,01
17.312,2,1904,03,01
19.594,2,1904,04,01
20.937,2,1904,05,01
21.58,2,1904,06,01
19.842,2,1904,07,01
19.033,2,1904,08,01
19.251,2,1904,09,01
17.585,2,1904,10,01
14.867,2,1904,11,01
13.147,2,1904,12,01
12.868,2,1905,01,01
14.744,2,1905,02,01
15.554,2,1905,03,01
18.486,2,1905,04,01
22.706,2,1905,05,01
22.112,2,1905,06,01
20.477,2,1905,07,01
20.556,2,1905,08,01
19.624,2,1905,09,01
19.023,2,1905,10,01
17.028,2,1905,11,01
12.199,2,1905,12,01
12.562,2,1906,01,01
13.411,2,1906,02,01
16.622,2,1906,03,01
19.565,2,1906,04,01
22.093,2,1906,05,01
22.699,2,1906,06,01
20.877,2,1906,07,01
19.614,2,1906,08,01
19.689,2,1906,09,01
18.071,2,1906,10,01
15.67,2,1906,11,01
13.192,2,1906,12,01
14.263,2,1907,01,01
14.89,2,1907,02,01
17.819,2,1907,03,01
19.293,2,1907,04,01
21.246,2,1907,05,01
22.249,2,1907,06,01
20.276,2,1907,07,01
20.056,2,1907,08,01
19.813,2,1907,09,01
18.69,2,1907,10,01
15.642,2,1907,11,01
13.403,2,1907,12,01
14.364,2,1908,01,01
15.57,2,1908,02,01
18.602,2,1908,03,01
19.923,2,1908,04,01
21.845,2,1908,05,01
22.392,2,1908,06,01
19.891,2,1908,07,01
20.05,2,1908,08,01
19.71,2,1908,09,01
17.593,2,1908,10,01
15.33,2,1908,11,01
14.198,2,1908,12,01
13.901,2,1909,01,01
14.471,2,1909,02,01
17.537,2,1909,03,01
19.388,2,1909,04,01
22.127,2,1909,05,01
22.134,2,1909,06,01
20.928,2,1909,07,01
19.868,2,1909,08,01
18.855,2,1909,09,01
17.973,2,1909,10,01
16.401,2,1909,11,01
12.607,2,1909,12,01
12.815,2,1910,01,01
14.099,2,1910,02,01
16.253,2,1910,03,01
18.792,2,1910,04,01
21.197,2,1910,05,01
21.712,2,1910,06,01
20.238,2,1910,07,01
20.19,2,1910,08,01
19.194,2,1910,09,01
17.633,2,1910,10,01
16.007,2,1910,11,01
13.324,2,1910,12,01
14.591,2,1911,01,01
15.616,2,1911,02,01
17.504,2,1911,03,01
19.442,2,1911,04,01
20.397,2,1911,05,01
22.192,2,1911,06,01
20.101,2,1911,07,01
20.439,2,1911,08,01
20.367,2,1911,09,01
18.579,2,1911,10,01
16.276,2,1911,11,01
13.49,2,1911,12,01
13.139,2,1912,01,01
13.169,2,1912,02,01
16.912,2,1912,03,01
19.804,2,1912,04,01
22.108,2,1912,05,01
20.758,2,1912,06,01
20.217,2,1912,07,01
20.118,2,1912,08,01
19.445,2,1912,09,01
17.986,2,1912,10,01
14.311,2,1912,11,01
13.317,2,1912,12,01
12.976,2,1913,01,01
14.073,2,1913,02,01
16.131,2,1913,03,01
18.39,2,1913,04,01
21.049,2,1913,05,01
20.565,2,1913,06,01
19.986,2,1913,07,01
20.013,2,1913,08,01
19.073,2,1913,09,01
17.651,2,1913,10,01
16.298,2,1913,11,01
13.609,2,1913,12,01
14.151,2,1914,01,01
14.703,2,1914,02,01
15.876,2,1914,03,01
18.541,2,1914,04,01
20.992,2,1914,05,01
21.1,2,1914,06,01
20.298,2,1914,07,01
20.08,2,1914,08,01
19.385,2,1914,09,01
18.379,2,1914,10,01
15.91,2,1914,11,01
13.166,2,1914,12,01
12.545,2,1915,01,01
14.802,2,1915,02,01
14.453,2,1915,03,01
18.959,2,1915,04,01
22.182,2,1915,05,01
22.991,2,1915,06,01
20.89,2,1915,07,01
20.167,2,1915,08,01
19.344,2,1915,09,01
17.984,2,1915,10,01
16.242,2,1915,11,01
14.022,2,1915,12,01
14.909,2,1916,01,01
15.549,2,1916,02,01
17.997,2,1916,03,01
19.191,2,1916,04,01
22.126,2,1916,05,01
23.14,2,1916,06,01
20.106,2,1916,07,01
19.058,2,1916,08,01
18.836,2,1916,09,01
17.775,2,1916,10,01
15.029,2,1916,11,01
13.822,2,1916,12,01
14.042,2,1917,01,01
15.284,2,1917,02,01
16.788,2,1917,03,01
19.098,2,1917,04,01
21.296,2,1917,05,01
22.191,2,1917,06,01
20.797,2,1917,07,01
20.348,2,1917,08,01
19.568,2,1917,09,01
17.843,2,1917,10,01
15.571,2,1917,11,01
13.996,2,1917,12,01
12.752,2,1918,01,01
15.414,2,1918,02,01
17.172,2,1918,03,01
19.653,2,1918,04,01
21.559,2,1918,05,01
21.971,2,1918,06,01
20.745,2,1918,07,01
19.746,2,1918,08,01
19.3,2,1918,09,01
18.814,2,1918,10,01
15.553,2,1918,11,01
13.609,2,1918,12,01
11.958,2,1919,01,01
14.388,2,1919,02,01
16.207,2,1919,03,01
19.294,2,1919,04,01
22.188,2,1919,05,01
21.893,2,1919,06,01
19.875,2,1919,07,01
20.628,2,1919,08,01
19.638,2,1919,09,01
18.946,2,1919,10,01
15.924,2,1919,11,01
13.964,2,1919,12,01
12.999,2,1920,01,01
15.889,2,1920,02,01
16.951,2,1920,03,01
19.68,2,1920,04,01
21.519,2,1920,05,01
21.083,2,1920,06,01
21.086,2,1920,07,01
19.979,2,1920,08,01
20.263,2,1920,09,01
18.136,2,1920,10,01
15.722,2,1920,11,01
13.731,2,1920,12,01
13.811,2,1921,01,01
14.116,2,1921,02,01
17.591,2,1921,03,01
19.807,2,1921,04,01
21.783,2,1921,05,01
22.945,2,1921,06,01
20.469,2,1921,07,01
20.63,2,1921,08,01
20.234,2,1921,09,01
18.458,2,1921,10,01
16.169,2,1921,11,01
14.664,2,1921,12,01
13.773,2,1922,01,01
16.581,2,1922,02,01
17.356,2,1922,03,01
20.161,2,1922,04,01
22.846,2,1922,05,01
21.673,2,1922,06,01
20.787,2,1922,07,01
20.665,2,1922,08,01
19.501,2,1922,09,01
17.895,2,1922,10,01
16.364,2,1922,11,01
14.334,2,1922,12,01
14.805,2,1923,01,01
15.124,2,1923,02,01
16.261,2,1923,03,01
19.67,2,1923,04,01
22.437,2,1923,05,01
22.091,2,1923,06,01
20.398,2,1923,07,01
20.288,2,1923,08,01
19.934,2,1923,09,01
17.297,2,1923,10,01
15.543,2,1923,11,01
13.981,2,1923,12,01
13.234,2,1924,01,01
14.127,2,1924,02,01
16.489,2,1924,03,01
19.566,2,1924,04,01
21.472,2,1924,05,01
21.729,2,1924,06,01
20.94,2,1924,07,01
21.047,2,1924,08,01
19.415,2,1924,09,01
18.037,2,1924,10,01
16.149,2,1924,11,01
13.691,2,1924,12,01
13.478,2,1925,01,01
15.818,2,1925,02,01
17.696,2,1925,03,01
20.65,2,1925,04,01
21.864,2,1925,05,01
21.664,2,1925,06,01
20.88,2,1925,07,01
20.34,2,1925,08,01
19.686,2,1925,09,01
18.564,2,1925,10,01
16.011,2,1925,11,01
11.579,2,1925,12,01
12.128,2,1926,01,01
15.15,2,1926,02,01
17.264,2,1926,03,01
18.886,2,1926,04,01
21.013,2,1926,05,01
22.085,2,1926,06,01
20.816,2,1926,07,01
20.478,2,1926,08,01
20.15,2,1926,09,01
19.225,2,1926,10,01
15.458,2,1926,11,01
14.435,2,1926,12,01
13.576,2,1927,01,01
14.971,2,1927,02,01
17.526,2,1927,03,01
19.835,2,1927,04,01
23.229,2,1927,05,01
21.543,2,1927,06,01
20.551,2,1927,07,01
20.462,2,1927,08,01
19.582,2,1927,09,01
18.09,2,1927,10,01
16.054,2,1927,11,01
13.583,2,1927,12,01
13.254,2,1928,01,01
15.166,2,1928,02,01
17.41,2,1928,03,01
19.18,2,1928,04,01
22.049,2,1928,05,01
23.333,2,1928,06,01
20.787,2,1928,07,01
20.297,2,1928,08,01
19.446,2,1928,09,01
19.281,2,1928,10,01
15.691,2,1928,11,01
13.669,2,1928,12,01
13.606,2,1929,01,01
